,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,runtimeMinutes,genres,averageRating,numVotes,genres1
8372,tt0041800,movie,Rendezvous in July,Rendez-vous de juillet,0,1949,112,"Comedy,Drama",7.2,341,Comedy
8380,tt0181086,movie,The Trunk,The Trunk,0,1961,72,"Crime,Drama,Mystery",6.9,7,Crime
8381,tt2261749,movie,The Gilded Cage,La cage dorée,0,2013,90,"Comedy,Drama",7.2,9637,Comedy
8383,tt0286749,movie,Tattooed Flower Vase,Kashin no irezumi: Ureta tsubo,0,1976,74,Drama,6.2,195,Drama
8384,tt3949638,movie,Power,Power,0,2014,147,Action,5.8,757,Action
8387,tt0433009,movie,Papá se volvió loco,Papá se volvió loco,0,2005,90,"Comedy,Romance",3.5,694,Comedy
8396,tt0131910,movie,Bad Mama Jama and the Fat Ladies of the Evening,Bad Mama Jama and the Fat Ladies of the Evening,1,1989,87,Adult,7.3,13,Adult
8397,tt1859564,movie,Pasolini and Death: A Purely Intellectual Thriller,Pasolini and Death: A Purely Intellectual Thriller,0,2005,52,Documentary,5.8,8,Documentary
8402,tt0052967,movie,Kein Mann zum Heiraten,Kein Mann zum Heiraten,0,1959,95,Comedy,4.6,23,Comedy
8406,tt5367486,movie,I Want to Be Different: Metal Rock in Tajikistan,I Want to Be Different: Metal Rock in Tajikistan,0,2016,79,Documentary,8.5,16,Documentary
8408,tt0050665,movie,Madhumati,Madhumati,0,1958,110,"Fantasy,Musical,Mystery",8.0,1194,Fantasy
8413,tt3607252,movie,Sink,Sink,0,2015,115,Drama,8.2,155,Drama
8415,tt0165168,movie,Dai Chûshingura,Dai Chûshingura,0,1957,157,"Action,Adventure,Drama",6.5,34,Action
8416,tt0149353,movie,Weld,Weld,0,1990,107,"Documentary,Music",7.9,88,Documentary
8422,tt0397510,movie,The Last Victory,The Last Victory,0,2004,88,Documentary,7.6,158,Documentary
8428,tt0120332,movie,El tiempo de la felicidad,El tiempo de la felicidad,0,1997,102,"Comedy,Drama",6.5,262,Comedy
8429,tt8684374,movie,Torment of angels,Torment of angels,0,2017,127,Horror,5.3,70,Horror
8435,tt0089562,movie,Massacre in Dinosaur Valley,Nudo e selvaggio,0,1985,88,"Action,Adventure,Horror",5.1,1652,Action
8438,tt5377624,movie,Kingdom of Gladiators: The Tournament,Kingdom of Gladiators: The Tournament,0,2017,87,"Action,Drama,Fantasy",3.4,53,Action
8439,tt0040950,movie,Warning to Wantons,Warning to Wantons,0,1949,105,"Comedy,Romance",6.0,22,Comedy
8448,tt6588966,movie,Hichki,Hichki,0,2018,116,"Comedy,Drama",7.5,10342,Comedy
8449,tt0067192,movie,The Headless Eyes,The Headless Eyes,0,1971,78,Horror,4.1,364,Horror
8453,tt1414378,movie,Tracker,Tracker,0,2010,102,"Action,Adventure,Drama",6.5,3741,Action
8455,tt6101602,movie,Madeline's Madeline,Madeline's Madeline,0,2018,93,"Drama,Mystery,Thriller",6.4,3386,Drama
8460,tt0105386,movie,The Magic Touch,Shen suan,0,1992,100,"Comedy,Crime",6.2,128,Comedy
8461,tt1559033,movie,Prowl,Prowl,0,2010,84,Horror,4.5,4679,Horror
8472,tt0094777,movie,La Bohème,La Bohème,0,1988,106,"Drama,Musical,Romance",7.1,87,Drama
8477,tt0066288,movie,Red the Half Breed,Red,0,1970,103,Drama,6.8,77,Drama
8489,tt0130177,movie,The Parasite,The Parasite,0,1997,80,"Horror,Sci-Fi,Thriller",3.8,62,Horror
8492,tt0060423,movie,Fortuna,Fortuna,0,1966,115,Drama,6.9,7,Drama
8498,tt0080881,movie,The Hollywood Knights,The Hollywood Knights,0,1980,91,Comedy,6.3,4204,Comedy
8499,tt0397537,movie,Death Valley,Mojave,0,2004,92,"Action,Drama,Thriller",5.6,473,Action
8502,tt3742926,movie,Göttliche Lage - Eine Stadt erfindet sich neu,Göttliche Lage - Eine Stadt erfindet sich neu,0,2014,100,Documentary,6.9,32,Documentary
8511,tt0037441,movie,Voodoo Man,Voodoo Man,0,1944,62,"Crime,Drama,Horror",5.3,797,Crime
8513,tt0084511,movie,Plainsong,Plainsong,0,1982,76,Western,6.7,13,Western
8515,tt0954272,movie,Crooked Business,Crooked Business,0,2008,95,"Comedy,Crime",5.1,109,Comedy
8517,tt1285248,movie,Second Life,Second Life,0,2009,85,Drama,4.2,749,Drama
8520,tt0031756,movie,On Your Toes,On Your Toes,0,1939,94,"Comedy,Music",5.6,185,Comedy
8522,tt0138989,movie,Forty Days of Musa Dagh,Forty Days of Musa Dagh,0,1982,143,"Drama,History,War",5.7,221,Drama
8525,tt0070307,movie,"Robin Hood, Arrows, Beans and Karate","Storia di karatè, pugni e fagioli",0,1973,92,"Action,Adventure,Comedy",4.5,62,Action
8533,tt3953420,movie,King of Beasts,King of Beasts,0,2018,86,"Action,Adventure,Documentary",5.6,51,Action
8535,tt0129610,movie,The Widespread Scandals of Lydia Lace,The Widespread Scandals of Lydia Lace,1,1983,76,"Adult,Drama",6.9,15,Adult
8537,tt2729236,movie,Drunk on Love,Drunk on Love,0,2015,82,"Comedy,Romance",5.2,62,Comedy
8538,tt1464539,movie,House of Last Things,House of Last Things,0,2013,110,"Fantasy,Horror,Thriller",5.7,3676,Fantasy
8542,tt0075842,movie,China de Sade,China de Sade,1,1977,79,"Adult,Drama,Thriller",6.3,40,Adult
8548,tt0188176,movie,Rico Ri à Toa,Rico Ri à Toa,0,1957,98,Comedy,5.8,23,Comedy
8550,tt0092675,movie,Bloodsport,Bloodsport,0,1988,92,"Action,Biography,Drama",6.8,76029,Action
8552,tt0790724,movie,Jack Reacher,Jack Reacher,0,2012,130,"Action,Thriller",7.0,305176,Action
8554,tt1590172,movie,Dream World: The Biggest Brothel,Som en Pascha,0,2010,52,Documentary,5.0,60,Documentary
8556,tt0881948,movie,Saskin,Saskin,0,2006,90,"Comedy,Romance",4.6,472,Comedy
8558,tt1491595,movie,Aria,Aria,0,2009,92,Drama,5.2,13,Drama
8559,tt9656126,movie,The American Sector,The American Sector,0,2020,67,Documentary,7.2,33,Documentary
8560,tt0122286,movie,Thrilling Bloody Sword,Shen jian dong shan he,0,1981,86,"Action,Adventure,Fantasy",6.7,15,Action
8561,tt0795463,movie,Senseless,Senseless,0,2008,87,"Crime,Drama,Horror",5.8,1007,Crime
8569,tt0222299,movie,Princess,Princess,0,1969,90,"Drama,Romance",5.7,67,Drama
8570,tt0424261,movie,"In Casablanca, Angels Don't Fly",Al malaika la tuhaliq fi al-dar albayda,0,2004,94,"Comedy,Drama",7.4,48,Comedy
8572,tt0279688,movie,Beyond the Wall of Sleep,Beyond the Wall of Sleep,0,2006,84,Horror,2.8,1051,Horror
8579,tt0145269,movie,The Oversexual Tourist,The Oversexual Tourist,1,1989,73,"Adult,Comedy",6.5,6,Adult
8585,tt7754496,movie,Bixa Travesty,Bixa Travesty,0,2018,75,"Biography,Documentary,Music",7.3,430,Biography
8587,tt0167992,movie,Homolka a tobolka,Homolka a tobolka,0,1972,85,Comedy,6.9,293,Comedy
8589,tt0012755,movie,Through the Back Door,Through the Back Door,0,1921,89,"Comedy,Drama",6.7,167,Comedy
8597,tt2978048,movie,The Twisted Death of a Lonely Madman,The Twisted Death of a Lonely Madman,0,2016,82,"Drama,Horror,Thriller",6.1,15,Drama
8599,tt3407278,movie,Aa Aaa Ee Eee: Athanu Aame Inthalo Eeme,Aa Aaa Ee Eee: Athanu Aame Inthalo Eeme,0,2009,155,Drama,3.7,14,Drama
8601,tt0181053,movie,That Lady from Peking,That Lady from Peking,0,1975,93,"Crime,Drama",6.2,22,Crime
8603,tt0071871,movie,La muerte del escorpión,La muerte del escorpión,0,1976,90,"Crime,Thriller",4.6,14,Crime
8605,tt5463370,movie,The Dreamed Ones,Die Geträumten,0,2016,89,Drama,6.6,205,Drama
8606,tt12326990,movie,A'id ila Hayfa,A'id ila Hayfa,0,1982,75,Drama,8.0,6,Drama
8613,tt0250415,movie,Every Heart That Loves,Har Dil Jo Pyar Karega...,0,2000,173,"Comedy,Drama,Musical",5.2,4002,Comedy
8614,tt0469785,movie,A Limousine the Colour of Midsummer's Eve,Limuzins Janu nakts krasa,0,1981,84,"Comedy,Drama",8.6,1119,Comedy
8615,tt6063616,movie,Far Away Places,Far Away Places,0,2018,22,"Drama,Short,Thriller",6.7,6,Drama
8620,tt0489714,movie,Girgiriyede Senlik Var,Girgiriyede Senlik Var,0,1981,89,Comedy,5.9,884,Comedy
8622,tt0055128,movie,The Curse of the Crying Woman,La maldición de la Llorona,0,1963,80,"Horror,Mystery,Thriller",6.5,560,Horror
8627,tt6625996,movie,Hitman,Hitman,0,2014,147,Action,4.3,61,Action
8628,tt0220377,movie,The Crossing,The Crossing,0,1999,89,Drama,5.6,82,Drama
8629,tt0967945,movie,The Merry Gentleman,The Merry Gentleman,0,2008,110,"Crime,Drama,Thriller",6.4,2904,Crime
8637,tt0030579,movie,Die Pfingstorgel,Die Pfingstorgel,0,1938,87,Comedy,4.6,5,Comedy
8638,tt11550202,movie,Zabawa w chowanego,Zabawa w chowanego,0,2020,87,Documentary,7.2,338,Documentary
8640,tt1379644,movie,Diantha's Crossing,Diantha's Crossing,0,2009,59,Drama,7.2,18,Drama
8642,tt2954770,movie,Ajoba,Ajoba,0,2014,115,"Adventure,Drama,Thriller",7.9,81,Adventure
8650,tt2065898,movie,From Above,Chasing Shakespeare,0,2013,112,"Drama,Romance",6.0,295,Drama
8657,tt2123170,movie,The Coven,The Coven,0,2015,90,"Fantasy,Horror",2.2,515,Fantasy
8658,tt0415099,movie,The King of the White Elephant,The King of the White Elephant,0,1940,100,"Drama,War",6.6,28,Drama
8659,tt4108666,movie,The Neon Spectrum,The Neon Spectrum,0,2017,90,"Comedy,Drama",6.1,22,Comedy
8660,tt0810001,movie,Glastonbury Fayre,Glastonbury Fayre,0,1972,87,"Documentary,Music",6.3,134,Documentary
8664,tt0439618,movie,I Know I'm Not Alone,I Know I'm Not Alone,0,2005,95,Documentary,7.9,193,Documentary
8665,tt0054225,movie,Girl with a Suitcase,La ragazza con la valigia,0,1961,121,"Drama,Romance",7.6,1697,Drama
8674,tt0183073,movie,Fei hu xiong xin 2: Ao qi bi tian gao,Fei hu xiong xin 2: Ao qi bi tian gao,0,1996,107,Action,5.3,45,Action
8675,tt0419101,movie,The Rugged Island: A Shetland Lyric,The Rugged Island: A Shetland Lyric,0,1934,56,Documentary,7.5,10,Documentary
8676,tt3778010,movie,Dead Awake,Dead Awake,0,2016,99,"Horror,Thriller",4.6,3011,Horror
8679,tt0023304,movie,One Man Law,One Man Law,0,1932,63,"Action,Adventure,Romance",5.7,25,Action
8681,tt2145667,movie,Dans l'atelier de Mondrian,Dans l'atelier de Mondrian,0,2010,52,Documentary,6.8,8,Documentary
8688,tt1666710,movie,Louise's Diary 1942,Les amours secrètes,0,2010,85,Drama,5.3,32,Drama
8695,tt6472742,movie,Darken,Darken,0,2017,82,"Fantasy,Horror,Sci-Fi",4.1,160,Fantasy
8700,tt5286268,movie,Family Heist,Mes trésors,0,2017,91,"Comedy,Crime",5.5,1939,Comedy
8714,tt6292084,movie,Consensus Reality,Consensus Reality,0,2018,82,"Drama,Sci-Fi,Thriller",3.6,24,Drama
8715,tt0082870,movie,Outlaw Ladies,Outlaw Ladies,1,1981,83,"Adult,Drama",6.1,86,Adult
8719,tt5356382,movie,Zak Marli Baiko Keli,Zak Marli Baiko Keli,0,2009,149,Comedy,4.5,6,Comedy
8722,tt4855302,movie,Leap Year Girl,Uruudoshi no shoujo,0,2015,89,"Drama,Fantasy",7.1,10,Drama
8723,tt0399790,movie,Treasure Island Kids: The Monster of Treasure Island,Treasure Island Kids: The Monster of Treasure Island,0,2006,86,"Adventure,Family",4.1,66,Adventure
8728,tt3091666,movie,Apollonian Story,Apollonian Story,0,2014,67,"Biography,Documentary",7.0,6,Biography
8730,tt3590858,movie,Urban & the Shed Crew,Urban & the Shed Crew,0,2015,112,Drama,8.2,80,Drama
8731,tt4599292,movie,No Comment,No Comment,0,2015,120,Adventure,6.0,101,Adventure
8732,tt0035434,movie,This Was Paris,This Was Paris,0,1942,77,"Drama,War",5.7,76,Drama
8735,tt0064764,movie,Devil's Temple,Oni no sumu yakata,0,1969,76,Drama,7.1,123,Drama
8736,tt3431806,movie,Boys Like Us,Boys Like Us,0,2014,90,"Comedy,Drama",5.4,102,Comedy
8737,tt6216288,movie,Jole Jongole,Jole Jongole,0,2018,101,Fantasy,6.7,9,Fantasy
8740,tt0038715,movie,Magnificent Doll,Magnificent Doll,0,1946,90,"Drama,History",6.0,296,Drama
8746,tt0363516,movie,Chokher Aloye,Chokher Aloye,0,1989,138,Romance,5.4,5,Romance
8751,tt0018595,movie,Women Love Diamonds,Women Love Diamonds,0,1927,70,Drama,6.4,7,Drama
8752,tt9050330,movie,Ann Rolls Green,Ann Rolls Green,0,2018,102,"Adventure,Comedy,Drama",6.5,16,Adventure
8755,tt1871200,movie,69 Minutes,69 Minutes,0,1976,75,Comedy,3.2,5,Comedy
8758,tt6448414,movie,Macho Peruano Que Se Respeta,Macho Peruano Que Se Respeta,0,2015,102,Comedy,2.7,27,Comedy
8761,tt0243494,movie,Flat Tyre,Po lun tai,0,2000,73,"Drama,History",6.8,16,Drama
8763,tt2661620,movie,Trei zile pana la Craciun,Trei zile pana la Craciun,0,2012,90,"Drama,History",7.3,41,Drama
8772,tt4578372,movie,SLOVAKIA: Treasures in the Heart of Europe,SLOVAKIA: Treasures in the Heart of Europe,0,2015,66,Documentary,8.2,11,Documentary
8773,tt0459405,movie,Ikisudama,Ikisudama,0,2001,117,"Drama,Horror,Mystery",5.3,130,Drama
8776,tt5311546,movie,Natsamrat,Natsamrat,0,2016,166,"Drama,Family",9.1,5007,Drama
8777,tt0103984,movie,Color Adjustment,Color Adjustment,0,1992,86,Documentary,7.1,162,Documentary
8786,tt3433632,movie,SK1,L'affaire SK1,0,2014,120,"Crime,Drama",6.6,2092,Crime
8788,tt0062360,movie,They Came from Beyond Space,They Came from Beyond Space,0,1967,85,"Adventure,Sci-Fi",4.6,1430,Adventure
8791,tt0099243,movie,Chce mi sie wyc,Chce mi sie wyc,0,1989,78,Drama,5.8,27,Drama
8800,tt0027060,movie,Super-Speed,Super-Speed,0,1935,53,"Drama,Sci-Fi",5.9,14,Drama
8804,tt2693628,movie,D'une école à l'autre,D'une école à l'autre,0,2013,95,Documentary,7.0,5,Documentary
8805,tt1389070,movie,Dancing on a Dry Salt Lake,Dancing on a Dry Salt Lake,0,2010,123,Comedy,8.2,46,Comedy
8807,tt10712106,movie,Mondo sexy,Mondo sexy,0,2019,74,Documentary,6.4,52,Documentary
8811,tt4654964,movie,Miss Match,Miss Match,0,2014,162,Romance,6.5,19,Romance
8816,tt0056331,movie,Panic in Year Zero,Panic in Year Zero,0,1962,93,"Action,Horror,Sci-Fi",6.7,3678,Action
8818,tt1587359,movie,Top Secret Rosies: The Female 'Computers' of WWII,Top Secret Rosies: The Female 'Computers' of WWII,0,2010,56,"Documentary,War",7.4,72,Documentary
8827,tt0210814,movie,Lone Texas Ranger,Lone Texas Ranger,0,1945,56,Western,7.0,37,Western
8829,tt0070569,movie,The Proud and Damned,The Proud and Damned,0,1972,92,Western,4.5,307,Western
8830,tt0096511,movie,Zombie 3,Zombi 3,0,1988,95,"Action,Horror,Sci-Fi",4.9,4378,Action
8832,tt0110383,movie,Lookin' Italian,Lookin' Italian,0,1994,97,"Crime,Drama,Romance",5.1,238,Crime
8836,tt0045942,movie,Julietta,Julietta,0,1953,96,"Comedy,Romance",6.3,125,Comedy
8841,tt0203922,movie,Dreams Die at Dawn,I sogni muoiono all'alba,0,1961,92,"Drama,War",7.8,22,Drama
8844,tt6581616,movie,The Ritman Library: Amsterdam,The Ritman Library: Amsterdam,0,2017,90,Documentary,8.2,36,Documentary
8845,tt7393746,movie,Flea-picking Samurai,Nomitori zamurai,0,2018,110,Comedy,5.8,170,Comedy
8856,tt0193383,movie,Popcorn,Pattogatott kukorica,0,1999,70,"Action,Crime",6.3,39,Action
8857,tt2121782,movie,La hermandad,La hermandad,0,2013,92,"Horror,Thriller",4.4,199,Horror
8872,tt0048307,movie,Lo que le pasó a Sansón,Lo que le pasó a Sansón,0,1955,91,"Comedy,Fantasy,Musical",7.1,56,Comedy
8876,tt0083162,movie,The Mysterious Castle in the Carpathians,Tajemství hradu v Karpatech,0,1981,97,"Adventure,Comedy,Fantasy",7.4,1136,Adventure
8877,tt0348190,movie,Tere Liye,Tere Liye,0,2001,138,"Drama,Family,Musical",5.4,51,Drama
8879,tt0162305,movie,Emberrablás magyar módra,Emberrablás magyar módra,0,1972,75,"Comedy,Crime",6.7,23,Comedy
8890,tt10887424,movie,French Touch: Mixed Feelings,French Touch: Mixed Feelings,0,2019,94,"Drama,Romance",2.0,11,Drama
8892,tt0044419,movie,The Big Sky,The Big Sky,0,1952,140,"Drama,Western",7.0,3852,Drama
8894,tt0039871,movie,One Wonderful Sunday,Subarashiki nichiyôbi,0,1947,108,"Drama,Romance",7.2,2710,Drama
8903,tt0491774,movie,Grecheskie kanikuly,Grecheskie kanikuly,0,2005,100,"Drama,Romance",5.6,59,Drama
8907,tt0071194,movie,The Bank Shot,The Bank Shot,0,1974,83,"Comedy,Crime",5.5,934,Comedy
8915,tt0062827,movie,Countdown,Countdown,0,1967,101,"Sci-Fi,Thriller",5.9,1998,Sci-Fi
8918,tt0209088,movie,Krouaziera sti Rodo,Krouaziera sti Rodo,0,1960,80,"Comedy,Romance",5.5,51,Comedy
8919,tt1934427,movie,The Mirror Never Lies,Laut Bercermin,0,2011,100,Drama,7.1,80,Drama
8925,tt0044389,movie,Babes in Bagdad,Babes in Bagdad,0,1952,79,Comedy,5.0,79,Comedy
8927,tt0067693,movie,To the Last Man,Oi teleftaioi tou Rupel,0,1973,93,"Action,History,War",5.6,30,Action
8929,tt0033394,movie,Billy the Kid's Range War,Billy the Kid's Range War,0,1941,57,"Action,Comedy,Drama",5.9,60,Action
8931,tt0392413,movie,Mano po 2: My home,Mano po 2: My home,0,2003,134,Drama,5.9,57,Drama
8937,tt9788828,movie,Ill: Final Contagium,Ill: Final Contagium,0,2020,105,"Fantasy,Horror,Sci-Fi",3.6,153,Fantasy
8939,tt0921777,movie,I Am the One Who Brings Flowers to Her Grave,Ana alati tahmol azouhour ila qabriha,0,2006,110,Documentary,6.3,17,Documentary
8943,tt6412776,movie,La Era de la Desconexión,La Era de la Desconexión,0,2018,110,"Action,Adventure,Documentary",8.4,11,Action
8949,tt0211627,movie,The Blue Bird,Sinyaya ptitsa,0,1970,50,"Animation,Family",6.9,80,Animation
8953,tt4422656,movie,Can You Dig This,Can You Dig This,0,2015,80,"Documentary,Drama,Family",8.2,52,Documentary
8955,tt0087304,movie,Fuego eterno,Fuego eterno,0,1985,95,History,4.9,16,History
8957,tt0356053,movie,Something More Than Night,Something More Than Night,0,2003,72,Documentary,5.7,12,Documentary
8958,tt0113638,movie,Let It Be Me,Let It Be Me,0,1995,88,"Drama,Romance",5.6,660,Drama
8959,tt3685668,movie,Recovery,Recovery,0,2016,82,"Horror,Thriller",4.4,1713,Horror
8961,tt0319683,movie,White Dream,Khab-e sefid,0,2002,90,"Comedy,Drama",7.0,485,Comedy
8966,tt0150915,movie,Hilary and Jackie,Hilary and Jackie,0,1998,121,"Biography,Drama,Music",7.3,9696,Biography
8967,tt0095074,movie,Día de muertos,Día de muertos,0,1988,90,"Comedy,Drama",5.8,18,Comedy
8970,tt0832891,movie,Hunde aus Samt und Stahl,Hunde aus Samt und Stahl,0,1989,54,Documentary,6.7,11,Documentary
8972,tt0068895,movie,La maffia,La maffia,0,1972,120,Crime,7.0,90,Crime
8977,tt7342094,movie,Dukátová skála,Dukátová skála,0,2018,110,"Family,Fantasy",1.4,12,Family
8991,tt0119472,movie,Knockin' on Heaven's Door,Knockin' on Heaven's Door,0,1997,87,"Action,Comedy,Crime",8.0,27410,Action
8993,tt0044079,movie,Strangers on a Train,Strangers on a Train,0,1951,101,"Crime,Film-Noir,Thriller",7.9,122395,Crime
8997,tt0054840,movie,Echo of Barbara,Echo of Barbara,0,1961,58,"Crime,Drama",7.4,5,Crime
9001,tt0090699,movie,Barmen iz Zolotogo Yakorya,Barmen iz Zolotogo Yakorya,0,1986,80,"Action,Drama",5.2,46,Action
9006,tt4817244,movie,Technology to the People,Technology to the People,0,2015,50,Documentary,8.3,7,Documentary
9007,tt1219167,movie,A Different Way: Tango with Rodolfo Mederos,El otro camino,0,2008,56,Documentary,8.4,15,Documentary
9008,tt1673392,movie,The Good Son,Hyvä poika,0,2011,88,Drama,6.0,344,Drama
9009,tt3341582,movie,Killa,Killa,0,2014,107,"Comedy,Drama",7.9,1445,Comedy
9011,tt0842539,movie,Elav jõud,Elav jõud,0,2003,58,Documentary,8.0,14,Documentary
9012,tt1764750,movie,Yugapurushan,Yugapurushan,0,2010,153,Drama,7.2,68,Drama
9020,tt0231918,movie,Social Decay,Koinoniki sapila,0,1932,62,Drama,6.7,78,Drama
9028,tt7052108,movie,Flesh Blanket,Flesh Blanket,0,2018,86,"Comedy,Horror",2.5,110,Comedy
9030,tt0430749,movie,WMD: Weapon of Mass Destruction,WMD: Weapon of Mass Destruction,0,2004,92,"Documentary,War",5.0,62,Documentary
9033,tt0959518,movie,Sukeban: Tamatsuki asobi,Sukeban: Tamatsuki asobi,0,1974,87,"Action,Crime,Drama",6.5,51,Action
9038,tt2444350,movie,A.M. Mayhem: The Story of Tucson's Power 1490AM,A.M. Mayhem: The Story of Tucson's Power 1490AM,0,2011,116,"Biography,Documentary,History",6.8,24,Biography
9039,tt0042597,movie,The Fighting Men,Gli inesorabili,0,1950,97,Drama,4.9,21,Drama
9040,tt0116035,movie,Dastak,Dastak,0,1996,141,"Drama,Romance",4.8,278,Drama
9043,tt1414382,movie,You Again,You Again,0,2010,105,"Comedy,Romance",5.8,49064,Comedy
9050,tt0006826,movie,Hoodoo Ann,Hoodoo Ann,0,1916,65,"Comedy,Drama,Romance",5.6,836,Comedy
9052,tt0041093,movie,Adventure in Baltimore,Adventure in Baltimore,0,1949,89,"Comedy,Drama",6.1,404,Comedy
9062,tt4215676,movie,Less Than 30,Less Than 30,0,2016,90,"Comedy,Romance",8.2,67,Comedy
9063,tt1311063,movie,The Brotherhood VI: Initiation,The Brotherhood VI: Initiation,0,2009,86,Horror,3.1,125,Horror
9073,tt0081292,movie,Oxalá,Oxalá,0,1980,131,Drama,6.4,26,Drama
9074,tt0066580,movie,Woodstock,Woodstock,0,1970,184,"Documentary,History,Music",8.2,15870,Documentary
9078,tt5068716,movie,Reflection,Reflection,0,2015,95,Drama,8.2,12,Drama
9080,tt0323314,movie,Una mujer para los sabados,Una mujer para los sabados,0,1970,85,"Comedy,Drama,Romance",3.0,6,Comedy
9081,tt1650535,movie,The Entitled,The Entitled,0,2011,91,"Crime,Thriller",6.1,6314,Crime
9083,tt5369126,movie,Sariel,Sariel,0,2015,72,"Drama,Fantasy",5.7,9,Drama
9086,tt4161632,movie,Qui c'est les plus forts?,Qui c'est les plus forts?,0,2015,103,"Comedy,Drama",5.4,159,Comedy
9087,tt0391395,movie,Paul s'en va,Paul s'en va,0,2004,85,"Comedy,Drama",5.7,19,Comedy
9089,tt3475504,movie,Zaman Makinesi 1973,Zaman Makinesi 1973,0,2014,109,"Comedy,Sci-Fi",6.4,2646,Comedy
9092,tt1142572,movie,Production Office,Production Office,0,2008,84,Comedy,6.2,23,Comedy
9093,tt1456520,movie,"All's Well, Ends Well 2010",Faa tin hei si 2010,0,2010,93,Comedy,4.0,453,Comedy
9095,tt0972558,movie,Dark Planet,Obitaemyy ostrov,0,2009,115,"Action,Adventure,Sci-Fi",5.1,5228,Action
9096,tt0217824,movie,Goodbye Charlie Bright,Goodbye Charlie Bright,0,2001,87,Drama,6.3,1563,Drama
9098,tt0102812,movie,Roujin Z,Rôjin Z,0,1991,80,"Animation,Comedy,Drama",6.9,2231,Animation
9103,tt0109118,movie,Angel of Mercy,Andel milosrdenství,0,1993,95,"Drama,Romance,War",7.1,44,Drama
9111,tt0080151,movie,The Savage Five,Wu hu jiang,0,1974,91,"Action,Adventure,Drama",6.5,219,Action
9113,tt0362506,movie,Chrystal,Chrystal,0,2004,106,"Crime,Drama",6.6,1523,Crime
9114,tt6828736,movie,Amityville Clownhouse,Amityville: Evil Never Dies,0,2017,74,Horror,4.7,77,Horror
9116,tt0793423,movie,From Now On,Daqui P'ra Frente,0,2007,97,Drama,6.9,52,Drama
9122,tt3237942,movie,Dark Forest,Dark Forest,0,2015,75,"Horror,Thriller",5.1,250,Horror
9124,tt8200864,movie,Easy Money,Easy Money,0,2018,64,Action,6.2,17,Action
9125,tt10378512,movie,Path of the Daff,Path of the Daff,0,2019,82,Documentary,9.4,15,Documentary
9127,tt0039537,movie,How to Love,Konsten att älska,0,1947,86,Comedy,3.4,7,Comedy
9128,tt0031634,movie,Me and My Pal,Me and My Pal,0,1939,74,Comedy,6.0,10,Comedy
9129,tt5521250,movie,The Weekend Movie,The Weekend Movie,0,2016,98,Comedy,4.6,439,Comedy
9134,tt1147681,movie,After,After,0,2014,99,"Drama,Mystery",5.1,170,Drama
9142,tt0077919,movie,Mean Dog Blues,Mean Dog Blues,0,1978,108,"Action,Drama,Thriller",6.0,225,Action
9172,tt0322650,movie,Mama Africa,Mama Africa: Growing Up Urban,0,2002,78,Drama,6.7,47,Drama
9175,tt3053860,movie,The Chef's Wife,On a failli être amies,0,2014,90,"Comedy,Drama",5.6,431,Comedy
9177,tt0089591,movie,Miami Supercops,Miami Supercops,0,1985,96,"Action,Comedy,Crime",6.3,6665,Action
9184,tt0959337,movie,Revolutionary Road,Revolutionary Road,0,2008,119,"Drama,Romance",7.3,194843,Drama
9185,tt0233234,movie,Land of Fear,Ard al-Khof,0,1999,142,Thriller,8.1,1142,Thriller
9191,tt9378850,movie,Kung Fu Monster,Wu lin guai shou,0,2018,104,"Action,Fantasy",4.0,182,Action
9195,tt0179871,movie,Ingrid sulla strada,Ingrid sulla strada,0,1973,97,"Crime,Drama",5.8,51,Crime
9200,tt5759656,movie,The Gold-Laden Sheep and the Sacred Mountain,Sona Dhwandi Bhed Te Suchha Pahad,0,2018,97,Mystery,6.4,59,Mystery
9201,tt0424025,movie,David & Layla,David & Layla,0,2005,106,"Comedy,Drama,Romance",5.4,843,Comedy
